,id,first_name,last_name,address_line_1,address_line_2,address_city,address_state,address_zipcode,gender,marital_status,us_citizen,dob,survey_id,last_4_social,occupation,annual_income,net_worth,pilot_flag,scuba_flag,auto_racing_flag,recreational_climbing_flag,felony_flag,dui_flag,suspended_license_flag
902,902,Mildred,Weuve,2008 North Shannon Drive,#9,Fayetteville,AR,72703,1,Divorced,1,1996-07-15,S50c2e82ddd50902,0668,Broker,44302,44302,1,0,1,0,0,1,0
903,903,Timothy,Baez,3 Carson Street,##2,Chico,CA,95928,0,Separated,0,1994-09-10,S50c2e82ddd50903,0347,Engineer,61457,307285,1,0,1,0,1,0,0
904,904,Randy,Gallaher,8501 Twin Gable Drive,,Montgomery,AL,36116,1,Married,1,1941-10-02,S50c2e82ddd50904,6433,Broker,142745,570980,1,1,1,1,1,0,1
905,905,Ruth,Carignan,8302 Star Point Court,,Prospect,KY,40059,0,Single,0,1982-08-16,S50c2e82ddd50905,2609,Surveyor,177658,0,1,0,0,1,1,0,1
906,906,Carol,Quinn,322 East Taylor Street,#1103,Savannah,GA,31401,0,Separated,1,1955-10-21,S50c2e82ddd50906,9072,Economist,134747,404241,0,0,0,1,0,0,0
907,907,Carla,Spivey,6605 North 93RD Avenue,#1016,Glendale,AZ,85305,1,Widowed,1,1957-07-18,S50c2e82ddd50907,2952,Operator,153920,307840,0,1,0,1,1,0,1
908,908,James,Woods,78 School Street,,Woburn,MA,01801,0,Widowed,0,1976-10-23,S50c2e82ddd50908,1192,Partner,99392,99392,0,1,0,0,0,0,0
909,909,Andrea,Strange,3526 Sutton Loop,,Fremont,CA,94536,1,Single,1,1950-02-01,S50c2e82ddd50909,7006,Estimator,198081,792324,1,0,1,1,1,0,0
910,910,Betsy,Pruitt,4313 Wisconsin Street,#APT 000007,Anchorage,AK,99517,1,Widowed,1,1955-03-20,S50c2e82ddd50910,0311,Coordinator,98626,295878,0,0,1,1,1,0,0
911,911,William,Miller,111 Rosemary Street,,Brockton,MA,02302,1,Widowed,1,1959-02-02,S50c2e82ddd50911,4667,Coordinator,86632,259896,0,1,0,0,0,0,0
912,912,Joshua,Pearson,8380 West 67th Avenue,,Arvada,CO,80004,1,Single,0,1999-06-26,S50c2e82ddd50912,1128,Analyst,122986,368958,1,0,0,0,1,0,1
913,913,Michael,Herman,119 Matthew Lane,,Nashville,TN,37215,0,Divorced,0,1963-11-21,S50c2e82ddd50913,1628,Controller,46217,46217,0,1,1,1,0,1,0
914,914,Phyllis,Henkes,4250 North Valley Lake Drive,#8,Fayetteville,AR,72703,1,Married,1,1967-01-18,S50c2e82ddd50914,2967,Manager,164473,328946,0,1,0,1,1,0,0
915,915,Devorah,Bledsoe,15510 Champion Lakes Place,,Louisville,KY,40245,0,Separated,0,1969-12-04,S50c2e82ddd50915,6838,Supervisor,146555,293110,0,1,1,0,1,1,0
916,916,Pamela,Werner,1809 U.S. 80,,Savannah,GA,31408,0,Widowed,1,1978-06-26,S50c2e82ddd50916,2915,Officer,83640,418200,0,1,1,0,1,1,1
917,917,Jonathan,Gill,7513 Lois Street,,Panama City,FL,32404,0,Single,0,1974-09-24,S50c2e82ddd50917,0038,Controller,172912,518736,1,1,1,0,0,0,0
918,918,Elijah,Hutchins,2362 Acushnet Avenue,,New Bedford,MA,02745,0,Divorced,0,1979-03-12,S50c2e82ddd50918,4285,Consultant,45169,0,0,1,0,0,0,0,1
919,919,Christopher,Galuska,1114 Barley Drive,,Montgomery,AL,36111,0,Separated,1,1956-07-27,S50c2e82ddd50919,5872,Researcher,22714,45428,1,1,0,0,1,1,1
920,920,Diana,Strahl,333 Saint Charles Avenue,#B2,Fayetteville,AR,72701,1,Separated,1,1981-10-25,S50c2e82ddd50920,1456,Boss,134337,403011,1,1,1,0,1,1,1
921,921,Michael,Williams,509 Sea Breeze Drive,,Panama City Beach,FL,32413,0,Widowed,0,1989-08-03,S50c2e82ddd50921,7365,Economist,47146,94292,1,0,0,1,0,0,0
922,922,Yuki,Sutton,4405 West Solano Drive South,,Glendale,AZ,85301,0,Separated,1,1967-03-07,S50c2e82ddd50922,6081,Receptionist,174868,349736,1,0,1,0,0,0,1
923,923,Jeffery,Hart,4 Old Colony Way,,Yarmouth,MA,02664,1,Divorced,1,1942-03-11,S50c2e82ddd50923,7809,Representative,130643,391929,0,0,0,1,1,0,0
924,924,Margaret,Flores,5108 Franklin Street,,Savannah,GA,31405,0,Widowed,1,1957-06-21,S50c2e82ddd50924,2408,Coordinator,143959,143959,0,1,1,1,0,1,1
925,925,Noel,Christopher,22825 North 74th Lane,,Glendale,AZ,85310,0,Widowed,1,1978-03-14,S50c2e82ddd50925,1757,Leader,49863,149589,0,1,0,0,0,1,0
926,926,Helen,Miscione,5123 Ewell Street,,Savannah,GA,31405,1,Widowed,0,1967-04-28,S50c2e82ddd50926,3763,Boss,104633,104633,0,0,1,0,0,1,0
927,927,Sylvia,Rider,6225 West Citrus Way,,Glendale,AZ,85301,1,Divorced,1,1972-08-13,S50c2e82ddd50927,5016,Director,78207,234621,1,1,0,0,1,1,1
928,928,Michael,Johnson,4712 Cherokee Heights Road,,Panama City,FL,32404,0,Divorced,0,1959-04-12,S50c2e82ddd50928,6482,Underwriter,76167,152334,1,0,1,1,0,1,0
929,929,Kenneth,Wilmore,1601 East 19th Street,,Edmond,OK,73013,1,Married,0,1987-07-17,S50c2e82ddd50929,7023,Receptionist,68069,0,0,1,1,1,1,1,1
930,930,Yvonne,Bonnet,1163 Rosedale Drive,,Montgomery,AL,36107,1,Single,1,1997-11-15,S50c2e82ddd50930,7462,Superintendent,128420,513680,1,1,1,0,0,0,0
931,931,Alan,Holt,69 Washington Street,,Manchester,CT,06042,1,Married,1,1998-03-02,S50c2e82ddd50931,3737,Engineer,99849,0,0,0,1,0,1,0,1
932,932,Maria,Chase,7427 West Abraham Lane,,Glendale,AZ,85308,0,Separated,1,1984-02-22,S50c2e82ddd50932,5102,Estimator,153536,767680,1,1,1,0,1,1,0
933,933,Darrell,Moyer,1100 West Bowen Boulevard,F,Fayetteville,AR,72703,0,Married,0,1992-08-08,S50c2e82ddd50933,2471,Manager,97455,292365,0,0,0,1,0,0,1
934,934,Rosa,Auerswald,17 Gregory Street,,Middleton,MA,01949,1,Divorced,0,1977-03-09,S50c2e82ddd50934,6703,Coordinator,44806,224030,0,0,1,0,0,1,1
935,935,William,Horton,2500 Snowdoun Chambers Road,,Montgomery,AL,36105,1,Widowed,1,1985-07-23,S50c2e82ddd50935,7854,Surveyor,120856,483424,0,1,1,1,1,1,0
936,936,Carlos,Fisher,7549 Delancey Street,,Youngstown,FL,32466,0,Divorced,0,1998-02-18,S50c2e82ddd50936,4644,Controller,155532,777660,1,1,1,1,0,0,0
937,937,Donald,Hall,2821 Tyson Place,,Louisville,KY,40218,1,Widowed,0,1957-04-20,S50c2e82ddd50937,2561,Specialist,23998,23998,0,0,1,1,0,0,1
938,938,Beryl,Goeppner,3337 Woodpark Court,,Montgomery,AL,36116,0,Single,0,1985-03-25,S50c2e82ddd50938,4913,Consultant,147141,147141,0,0,0,0,1,1,0
939,939,Jacob,Martinez,3623 Chateau Lane,,Louisville,KY,40219,0,Separated,1,1953-11-04,S50c2e82ddd50939,5693,Executive,135902,407706,1,0,1,0,1,0,0
940,940,Joann,Wood,74 Heard Street,#1,Chelsea,MA,02150,0,Widowed,1,1970-01-08,S50c2e82ddd50940,3462,Surveyor,157408,157408,1,1,1,1,1,0,0
941,941,Lillie,Burke,6710 Quay Street,,Arvada,CO,80003,1,Single,0,1945-07-10,S50c2e82ddd50941,0014,Partner,84541,0,1,0,1,1,0,0,0
942,942,Martha,Taylor,7041 Dover Avenue,,North Beach,MD,20714,1,Widowed,1,1983-03-05,S50c2e82ddd50942,4210,Estimator,167829,503487,1,0,0,0,1,0,0
943,943,Brenda,Carroll,4444 Hansen Avenue,#APT 224,Fremont,CA,94536,0,Separated,1,1971-04-28,S50c2e82ddd50943,4196,Receptionist,23835,47670,0,1,0,0,0,0,0
944,944,Chad,Anderson,1217 Southwest 91st Street,,Oklahoma City,OK,73139,1,Divorced,1,1945-02-04,S50c2e82ddd50944,8637,Counsel,39245,156980,0,1,0,0,0,1,0
945,945,Bonnie,Maldonado,7931 West 55th Avenue,#219,Arvada,CO,80002,1,Divorced,0,1989-12-09,S50c2e82ddd50945,6739,Economist,98313,98313,0,1,1,1,0,1,1
946,946,Norbert,Roberson,69 Washington Street,,Manchester,CT,06042,0,Widowed,1,1945-12-07,S50c2e82ddd50946,1442,Underwriter,32897,65794,1,0,1,0,0,1,0
947,947,Robert,Cline,3502 Cottage Cove Lane,,Panama City,FL,32408,1,Married,0,1984-11-14,S50c2e82ddd50947,3353,Operator,30512,122048,1,0,0,1,0,0,1
948,948,Kenny,Templeton,137 Gazebo East Drive,,Montgomery,AL,36117,1,Widowed,1,1990-11-07,S50c2e82ddd50948,9236,Economist,37835,113505,1,1,0,1,1,1,0
949,949,Richard,Hubbard,7650 West 68th Avenue,#315,Arvada,CO,80004,1,Divorced,1,1991-09-24,S50c2e82ddd50949,7358,Broker,24431,0,1,0,0,0,0,0,0
950,950,Lyla,Turnmire,2732 West 67th Avenue,,Anchorage,AK,99502,1,Divorced,1,1996-10-09,S50c2e82ddd50950,9858,Controller,171732,686928,1,1,0,0,0,0,1
951,951,Brenda,Langdon,1303 Buckingham Court,,Louisville,KY,40118,1,Single,0,1962-03-17,S50c2e82ddd50951,4362,Supervisor,50631,50631,0,1,1,1,0,0,1
952,952,Brandon,Glenn,2269 Eastern Boulevard,,Montgomery,AL,36117,1,Widowed,0,1993-03-08,S50c2e82ddd50952,0290,Leader,26219,78657,0,0,0,0,1,0,0
953,953,Tonia,Gonzalez,826 Webster Street,,Hayward,CA,94544,0,Separated,1,1950-08-19,S50c2e82ddd50953,5138,Appraiser,169142,169142,0,0,0,1,1,1,0
954,954,William,Lavalley,7700 Morningside Drive Northwest,,Washington,DC,20012,1,Married,0,1990-08-08,S50c2e82ddd50954,3304,Professional,40035,0,0,0,0,0,0,0,0
955,955,Dixie,Gold,332 Concord Avenue,,Cambridge,MA,02138,1,Separated,1,1972-07-08,S50c2e82ddd50955,9127,Partner,50259,201036,0,0,1,0,0,1,1
956,956,Olimpia,Walton,8573 North 63rd Drive,,Glendale,AZ,85302,1,Married,1,1954-03-13,S50c2e82ddd50956,0045,Appraiser,39082,78164,0,1,0,0,1,1,1
957,957,Glenn,Beckers,152 Teddy Drive,,Union City,CA,94587,1,Widowed,0,1942-10-21,S50c2e82ddd50957,9374,Receptionist,148110,148110,0,1,1,0,0,0,0
958,958,Martha,Logan,15 Taft Street,,Quincy,MA,02169,1,Married,1,1954-10-17,S50c2e82ddd50958,2168,Superintendent,198188,198188,1,1,1,0,0,1,0
959,959,Nathaniel,Phillips,618 Staley Avenue,,Hayward,CA,94541,1,Divorced,1,1983-08-23,S50c2e82ddd50959,5256,Engineer,80298,321192,1,0,1,1,0,0,0
960,960,Richard,Kamphoefner,1701 Atlantic Street,,Union City,CA,94587,1,Single,1,1942-01-15,S50c2e82ddd50960,0315,Surveyor,120215,240430,0,1,0,0,0,1,1
961,961,Shannon,Szymczak,565 North Lakeshore Drive,,Panama City Beach,FL,32413,1,Widowed,0,1947-11-08,S50c2e82ddd50961,3651,Boss,50576,202304,0,0,1,1,1,0,0
962,962,Briana,French,110 Lenoak Drive,,Louisville,KY,40214,1,Divorced,1,1957-05-26,S50c2e82ddd50962,8340,Consultant,148006,148006,1,1,0,1,0,1,1
963,963,Roger,Mangrum,5815 West Del Lago Circle,,Glendale,AZ,85308,0,Single,0,1947-01-01,S50c2e82ddd50963,5391,Vice-president,158134,632536,0,1,1,0,0,1,0
964,964,Gaye,Carbajal,905 C Street Northeast,,Washington,DC,20002,1,Married,1,1959-09-18,S50c2e82ddd50964,3883,Supervisor,186604,0,1,0,0,0,1,1,0
965,965,Darlene,Anderson,1489 Falcon Nest Court,,Arnold,MD,21012,1,Single,0,1982-01-10,S50c2e82ddd50965,3403,Director,84615,253845,1,0,0,0,1,1,1
966,966,Carrie,Thomas,7229 Lewis Place,APT B,Anchorage,AK,99507,1,Divorced,0,1942-12-27,S50c2e82ddd50966,3620,Coordinator,74088,296352,1,0,0,0,0,1,0
967,967,Bobby,Fallon,2544 Worthington Way,,Fayetteville,AR,72703,1,Widowed,0,1992-05-17,S50c2e82ddd50967,9353,Leader,126186,126186,0,1,1,0,1,0,1
968,968,Francis,Wood,1160 North College Avenue,#2,Fayetteville,AR,72703,1,Married,1,1943-01-15,S50c2e82ddd50968,5133,Boss,98785,0,1,0,0,0,0,0,1
969,969,Virginia,Smith,6604 Northwest 130th Street,,Oklahoma City,OK,73142,1,Widowed,0,1990-09-05,S50c2e82ddd50969,3502,Coordinator,60883,0,1,0,1,0,0,1,1
970,970,Carmen,Bryan,7841 North 59th Lane,#G37,Glendale,AZ,85301,1,Widowed,1,1945-04-28,S50c2e82ddd50970,1458,Vice-president,146929,734645,0,0,1,0,1,1,1
971,971,Dennis,Lane,600 12th Avenue South,#833,Nashville,TN,37203,1,Widowed,1,1973-07-22,S50c2e82ddd50971,1782,Appraiser,100810,504050,0,0,0,1,1,1,0
972,972,Alicia,Hansen,7802 North Alsup Road,,Litchfield Park,AZ,85340,0,Widowed,1,2000-03-09,S50c2e82ddd50972,6691,Economist,147114,441342,1,1,0,1,0,1,1
973,973,Belinda,Obermiller,10151 West 64th Avenue,,Arvada,CO,80004,1,Widowed,0,1972-09-13,S50c2e82ddd50973,4199,Consultant,197073,197073,1,0,0,0,1,1,0
974,974,Marcela,Frazier,82 Lookout Mountain Drive,,Manchester,CT,06040,1,Divorced,0,1953-03-11,S50c2e82ddd50974,0534,Leader,62065,310325,0,0,0,0,0,0,0
975,975,Geneva,Mcqueen,12091 Mierkey Road,,Jackson,CA,95642,0,Single,1,1982-09-01,S50c2e82ddd50975,3777,Underwriter,62054,0,0,0,1,1,1,0,1
976,976,Dawn,Ayers,5926 Sneed Drive,,Deale,MD,20751,0,Divorced,1,1989-04-27,S50c2e82ddd50976,5083,Researcher,134896,539584,0,0,1,0,1,0,1
977,977,Ricardo,Ward,1815 Grove Hill Lane,,Montgomery,AL,36106,0,Married,1,1957-09-08,S50c2e82ddd50977,0695,Manager,178830,715320,0,1,1,0,0,0,0
978,978,Florence,Okamoto,70 East Terrace,,South Burlington,VT,05403,0,Separated,0,1994-05-19,S50c2e82ddd50978,8739,Operator,40765,203825,1,0,0,0,0,0,1
979,979,Randall,Nicholson,9134 Brook Park Drive,,Montgomery,AL,36117,1,Widowed,0,1982-11-23,S50c2e82ddd50979,6613,Surveyor,127261,127261,1,1,1,0,0,0,0
980,980,Robert,Fowler,5472 Sunstar Common,,Fremont,CA,94555,0,Widowed,1,1993-08-28,S50c2e82ddd50980,4626,Boss,94263,471315,1,1,0,1,0,1,0
981,981,Charles,Leavitt,24 Norman Street,#102,Salem,MA,01970,0,Married,0,1949-08-07,S50c2e82ddd50981,4016,Underwriter,45953,45953,0,1,1,1,0,0,0
982,982,Harold,Reda,19404 North 77th Avenue,,Glendale,AZ,85308,0,Married,0,1958-03-06,S50c2e82ddd50982,5931,President,60209,120418,0,0,1,1,0,1,0
983,983,Albert,Harris,5814 Carriage Brook Road,,Montgomery,AL,36116,1,Widowed,1,1977-01-23,S50c2e82ddd50983,9087,Analyst,39740,119220,0,1,1,1,0,1,1
984,984,Lillie,Dean,5055 West 58th Avenue,,Arvada,CO,80002,0,Separated,0,1952-07-08,S50c2e82ddd50984,6090,Appraiser,57283,57283,1,0,1,1,1,0,0
985,985,Michael,Robey,5603 Dune Creek Trail,,Panama City,FL,32404,1,Single,1,1988-08-10,S50c2e82ddd50985,4934,Consultant,135231,676155,1,1,1,1,0,0,1
986,986,Victoria,Lord,37 Rushforde Drive,,Manchester,CT,06040,0,Single,0,1957-06-23,S50c2e82ddd50986,8418,Economist,64929,129858,1,1,1,1,1,1,0
987,987,Cynthia,Mack,1552 Gibson Street,,Montgomery,AL,36110,1,Married,1,1957-04-12,S50c2e82ddd50987,3076,Supervisor,109533,109533,0,0,0,1,0,0,0
988,988,Charles,Kong,1219 Carleton Street,M,Berkeley,CA,94702,0,Married,0,1986-09-20,S50c2e82ddd50988,0265,Superintendent,62635,125270,1,1,0,0,0,1,1
989,989,Timothy,Hinson,21 Hill Street,,Barre,VT,05641,0,Married,1,1948-07-07,S50c2e82ddd50989,9815,Agent,107258,321774,1,0,1,1,0,1,1
990,990,Carlos,Lopez,3324 Valley Lee South,,Laurel,MD,20724,0,Separated,1,1998-03-09,S50c2e82ddd50990,5093,Specialist,156056,468168,0,0,0,0,0,1,0
991,991,Lulu,Romero,1822 North Grand Avenue,,Pueblo,CO,81003,1,Separated,0,1946-03-15,S50c2e82ddd50991,9967,Researcher,185262,741048,1,0,0,0,1,0,1
992,992,Rose,Park,10914 Oak Harbor Drive,,Louisville,KY,40299,0,Married,0,1988-05-10,S50c2e82ddd50992,2506,Coordinator,197182,394364,0,0,0,1,0,1,1
993,993,Nicholas,Foster,516 Southwest 60th Terrace,,Oklahoma City,OK,73139,0,Separated,0,1992-01-22,S50c2e82ddd50993,8451,Executive,24005,120025,0,1,0,1,1,1,1
994,994,Norman,Montgomery,2013 Talbot Terrace,,Montgomery,AL,36106,1,Married,1,1998-10-05,S50c2e82ddd50994,4063,Manager,48230,0,0,0,1,1,0,0,1
995,995,Sandra,Elliott,401 East Northern Lights Boulevard,#STE 000203,Anchorage,AK,99503,0,Single,0,1991-03-05,S50c2e82ddd50995,6895,Messenger,166833,166833,0,1,1,1,1,1,0
996,996,Jimmie,Irizarry,17 Elm Street,#4,Cambridge,MA,02139,1,Single,1,1988-08-24,S50c2e82ddd50996,8799,Surveyor,23993,71979,1,0,1,0,0,1,0
997,997,Angel,Weichbrodt,61 Cubles Drive,,Brimfield,MA,01010,0,Divorced,1,1950-06-03,S50c2e82ddd50997,7680,Director,192847,0,1,1,1,1,1,0,1
998,998,Jennifer,Yentsch,4 Elm Street,,Windsor,VT,05089,1,Widowed,1,1996-07-13,S50c2e82ddd50998,8640,Director,107593,322779,1,1,1,1,1,0,0
999,999,Freeman,Guttmann,124 Rod Key Street,,Lyndon,VT,05851,1,Separated,1,1969-05-07,S50c2e82ddd50999,7883,Estimator,138244,138244,1,1,1,0,1,0,1
